"priceper","year","dateoftransfer","propertytype","duration","price","postcode","lad23cd","transactionid","lmk_key","tfarea","numberrooms","classt","CURRENT_ENERGY_EFFICIENCY","POTENTIAL_ENERGY_EFFICIENCY","CONSTRUCTION_AGE_BAND"
3092.10526315789,1999,1999-01-29,"F","L",117500,"EC4A 1BX","E09000001","{E9018672-6570-4E9B-A08F-4F5D9F2C4CAF}","778304224232012042011165435968401",38,2,12,53,79,"England and Wales: 1930-1949"
9736.84210526316,2012,2012-10-19,"F","L",370000,"EC4A 1BX","E09000001","{84D73EE6-3091-4B90-9798-427BF9807436}","778304224232012042011165435968401",38,2,12,53,79,"England and Wales: 1930-1949"
5263.15789473684,2003,2003-07-04,"F","L",200000,"EC4A 1BX","E09000001","{20219F1B-DD9C-4602-A9CA-074000DDDE4A}","778304224232012042011165435968401",38,2,12,53,79,"England and Wales: 1930-1949"
2763.15789473684,1997,1997-07-31,"F","L",105000,"EC4A 1BX","E09000001","{E1C29248-93C8-421F-90BF-7FB3BEBFC667}","778304224232012042011165435968401",38,2,12,53,79,"England and Wales: 1930-1949"
6794.42508710801,2007,2007-03-14,"F","L",390000,"EC4A 3DQ","E09000001","{80DC05B5-193D-470A-A8AD-32A27B894057}","290811230242009052506470362212628",57.4,2,12,79,81,"England and Wales: 1930-1949"
9494.77351916376,2011,2011-03-22,"F","L",545000,"EC4A 3DQ","E09000001","{0BADA60B-4B6C-4048-A057-6901D786211D}","290811230242009052506470362212628",57.4,2,12,79,81,"England and Wales: 1930-1949"
19431.3725490196,2020,2020-04-01,"F","L",1982000,"EC1A 7BF","E09000001","{C3C3F9B5-51A6-362B-E053-6B04A8C03ACC}","1780818582752020012910090728200469",102,NA,11,85,85,"NO DATA!"
2338.70967741935,1999,1999-12-20,"F","L",145000,"EC4V 3EH","E09000001","{D88DF078-4913-4994-8502-00AE0D0A503E}","1293647309142017031101210734430018",62,2,11,56,70,"England and Wales: 1967-1975"
1984.12698412698,1999,1999-02-03,"F","L",125000,"EC2Y 8DH","E09000001","{7C5D28DA-CF4E-4CB7-848C-8F826653C66E}","788230139742012051422172590829498",63,3,12,64,72,"England and Wales: 1967-1975"
3515.87301587302,2001,2001-04-06,"F","L",221500,"EC2Y 8DH","E09000001","{6BC65745-848A-4E82-AFB1-6D82FB584DBA}","788230139742012051422172590829498",63,3,12,64,72,"England and Wales: 1967-1975"
13108.1081081081,2017,2017-06-09,"F","L",485000,"E1 8BZ","E09000001","{5376B385-B83A-34C1-E053-6B04A8C09FF6}","5d14c6250543b4cb48905f7b04a8dfb1ef54b7812c4d1a3b6d92ee90a29f86eb",37,2,12,70,71,"England and Wales: 1996-2002"
1315.78947368421,1996,1996-05-31,"F","L",150000,"EC4V 3EH","E09000001","{5D25AEB6-A126-4C33-878B-CEF32BDDB9BA}","867050892752012122918525299929707",114,3,11,64,81,"England and Wales: 1967-1975"
10087.7192982456,2017,2017-09-25,"F","L",1150000,"EC4V 3EH","E09000001","{5CF9903C-3DF1-7F13-E053-6C04A8C074B1}","867050892752012122918525299929707",114,3,11,64,81,"England and Wales: 1967-1975"
3771.9298245614,2000,2000-06-28,"F","L",430000,"EC4V 3EH","E09000001","{3C2DAA07-343A-4F9B-BCB2-E2F0C205ED66}","867050892752012122918525299929707",114,3,11,64,81,"England and Wales: 1967-1975"
6235.49056603774,2004,2004-01-28,"F","L",330481,"EC4R 1BR","E09000001","{8DDA2AE5-C056-41E3-8F28-CC268450DD8D}","642341640232012102415540596268192",53,2,12,82,86,"England and Wales: 2003-2006"
10767.3076923077,2007,2007-07-27,"F","L",279950,"EC4A 1BX","E09000001","{F3E31272-328E-48A5-9F79-3153874704D7}","1100860727512014030417322994040526",26,1,11,60,84,"England and Wales: 1976-1982"
18269.2307692308,2014,2014-04-17,"F","L",475000,"EC4A 1BX","E09000001","{4A4A7F35-9D6C-4F3B-99E9-7714B5A9ECBA}","1100860727512014030417322994040526",26,1,11,60,84,"England and Wales: 1976-1982"
2146.34146341463,1997,1997-04-03,"F","L",88000,"EC4A 1BX","E09000001","{4B9E772C-B4F3-472D-B690-82CE31C22292}","bdb254cabd9494fb4a8f10ded03f1ebe017f0e6e707febc83c6226e78f6dba7f",41,2,11,77,84,"England and Wales: 1983-1990"
2804.87804878049,1997,1997-09-29,"F","L",115000,"EC4A 1BX","E09000001","{64B27A47-682F-4484-9E80-0B6263BDC927}","bdb254cabd9494fb4a8f10ded03f1ebe017f0e6e707febc83c6226e78f6dba7f",41,2,11,77,84,"England and Wales: 1983-1990"
3536.58536585366,1999,1999-11-05,"F","L",145000,"EC4A 1BX","E09000001","{AB7F8D25-C1B1-4F68-A176-916783AA8882}","bdb254cabd9494fb4a8f10ded03f1ebe017f0e6e707febc83c6226e78f6dba7f",41,2,11,77,84,"England and Wales: 1983-1990"
5487.80487804878,2005,2005-02-18,"F","L",225000,"EC4A 1BX","E09000001","{85608050-B311-4992-A673-1A1699AEC61A}","bdb254cabd9494fb4a8f10ded03f1ebe017f0e6e707febc83c6226e78f6dba7f",41,2,11,77,84,"England and Wales: 1983-1990"
7522.46971473232,2007,2007-03-14,"F","L",385000,"EC4A 3DQ","E09000001","{BF8156D3-6B37-4347-BCDC-0161D4B58898}","192398800902008120110042251582688",51.18,2,11,65,67,"England and Wales: 1930-1949"
15595.2380952381,2023,2023-08-23,"F","L",655000,"EC4V 3PS","E09000001","{09266DDB-F178-AF90-E063-4704A8C02087}","43fce48383e24fea7cd66da731cc81b6ad6f4a0a3610cbfa3323718da774bdd0",42,3,12,50,82,"England and Wales: 1900-1929"
6547.61904761905,2006,2006-11-17,"F","L",275000,"EC4A 1BX","E09000001","{51924509-89F0-4264-831E-02572A123E73}","a4fb52a289aacec7adba523981a1ccfe25470fd70c01b2e1ced562d13d28c18e",42,2,11,71,84,"England and Wales: before 1900"
15640,2019,2019-02-25,"F","L",1798600,"EC3R 6AP","E09000001","{85866A64-5FDC-143F-E053-6B04A8C06A15}","1668757369542018100514034568080958",115,NA,11,86,86,"NO DATA!"
4117.64705882353,2000,2000-09-01,"F","L",210000,"EC4V 3PS","E09000001","{9431E0D1-DC60-4001-9FD6-406E769A7E56}","97511859002019082901343442612388",51,2,11,78,81,"England and Wales: 1996-2002"
6862.74509803922,2008,2008-10-03,"F","L",350000,"EC4V 3PS","E09000001","{77F7CCBF-B77B-4C75-8DA5-CC21D363C0F6}","97511859002019082901343442612388",51,2,11,78,81,"England and Wales: 1996-2002"
3823.52941176471,1999,1999-11-27,"F","L",195000,"EC4V 3PS","E09000001","{62C4EB33-7267-4FA5-8035-5A51AA3F3904}","97511859002019082901343442612388",51,2,11,78,81,"England and Wales: 1996-2002"
7327.58620689655,2012,2012-05-02,"F","L",425000,"EC2Y 8ND","E09000001","{FEFD5445-5733-4D64-B9FA-6908794536FB}","4aab5489ad968f23dfb3607009880e53b6aed035acd32407006999b72e348439",58,2,11,53,59,"England and Wales: 1967-1975"
2224.13793103448,1998,1998-02-13,"F","L",129000,"EC2Y 8ND","E09000001","{32454259-F1CD-4876-A4E1-EFC1855F9FB0}","4aab5489ad968f23dfb3607009880e53b6aed035acd32407006999b72e348439",58,2,11,53,59,"England and Wales: 1967-1975"
13472.2222222222,2022,2022-05-12,"F","L",485000,"EC4A 1BX","E09000001","{E2D14905-CC63-4C2D-E053-6B04A8C0422B}","1122806816532015062915485520278304",36,2,11,56,79,"England and Wales: 1900-1929"
6319.44444444444,2006,2006-08-18,"F","L",227500,"EC4A 1BX","E09000001","{CA035E1B-C93A-4F01-85C4-874C03303179}","1122806816532015062915485520278304",36,2,11,56,79,"England and Wales: 1900-1929"
5625,2002,2002-04-05,"F","L",202500,"EC4A 1BX","E09000001","{7382FEF0-CB65-43A4-B3A8-8806B52340C0}","1122806816532015062915485520278304",36,2,11,56,79,"England and Wales: 1900-1929"
4802.1952892751,1998,1998-11-27,"F","L",210000,"EC4V 3PS","E09000001","{32247373-E01E-4804-8576-665B0029ADDA}","334128530542009072808592065512538",43.73,2,12,70,74,"England and Wales: before 1900"
4852.87138111058,1999,1999-08-06,"F","L",409000,"EC4V 3PS","E09000001","{AA502864-FEDE-4594-BC99-9370517230D7}","598128412152011022818384693290480",84.28,3,12,38,44,"England and Wales: 1900-1929"
9670.14712861889,2007,2007-02-27,"F","L",815000,"EC4V 3PS","E09000001","{78A30D02-7244-47C3-9C27-BF29508FFD9C}","598128412152011022818384693290480",84.28,3,12,38,44,"England and Wales: 1900-1929"
13644.9928808733,2013,2013-09-23,"F","L",1150000,"EC4V 3PS","E09000001","{97D18AC9-248B-4858-BCB7-A8457226C03E}","598128412152011022818384693290480",84.28,3,12,38,44,"England and Wales: 1900-1929"
5959.79363102651,2007,2007-06-14,"F","L",335000,"EC4A 3DQ","E09000001","{76A8DC8D-14AE-43D0-98D8-1741E0AFC88B}","679236029202011091908530898099968",56.21,2,12,77,79,"England and Wales: 2003-2006"
4559.10152340709,1999,1999-06-30,"F","L",410000,"EC4V 3PS","E09000001","{AE8FDCDE-0679-4EC0-8BFC-DEA067931A86}","410115475112009120823485806019975",89.93,3,12,70,81,"England and Wales: 1996-2002"
9594.52694810612,2003,2003-10-10,"F","L",1150000,"EC2Y 8NA","E09000001","{3B84B803-7B67-42F8-90BE-DDAB008F6FFD}","498521687252010061109372398900871",119.86,3,11,52,54,"England and Wales: 1976-1982"
14600.3670949441,2010,2010-12-14,"F","L",1750000,"EC2Y 8NA","E09000001","{9F20140B-D85E-4ACE-8681-4DE064183462}","498521687252010061109372398900871",119.86,3,11,52,54,"England and Wales: 1976-1982"
4380.11012848323,1996,1996-11-20,"F","L",525000,"EC2Y 8NA","E09000001","{449D1C17-48DB-4088-8DCF-87AA5FC5D806}","498521687252010061109372398900871",119.86,3,11,52,54,"England and Wales: 1976-1982"
5066.66666666667,1998,1998-11-20,"F","L",228000,"EC4V 3PS","E09000001","{35F783EF-E44D-4981-8CCB-8C242E984BB3}","1228128859262014102817320819138254",45,2,11,83,83,"England and Wales: 1991-1995"
12933.3333333333,2015,2015-03-20,"F","L",582000,"EC4V 3PS","E09000001","{04107F12-958F-49BA-8AF9-C2300FCCA0A4}","1228128859262014102817320819138254",45,2,11,83,83,"England and Wales: 1991-1995"
24833.3333333333,2018,2018-06-29,"F","L",3725000,"EC3R 6AP","E09000001","{75050A84-AB1B-9A88-E053-6B04A8C02390}","1623698049262018042510044317758568",150,NA,11,86,86,"NO DATA!"
12162.1621621622,2019,2019-04-01,"F","L",900000,"EC4V 3PS","E09000001","{8A78B2AF-D43D-5CB0-E053-6B04A8C0F504}","194818759242018121415585457489578",74,3,12,81,86,"England and Wales: before 1900"
15240.9638554217,2018,2018-07-11,"F","L",1265000,"EC3R 6AP","E09000001","{7C2D06FF-A1CF-4963-E053-6B04A8C07B97}","1633477119842018052115103054882398",83,NA,11,86,86,"NO DATA!"
17761.9893428064,2017,2017-07-18,"F","L",2100000,"EC2Y 8NA","E09000001","{582D0637-4975-8F22-E053-6C04A8C01BAC}","514944869962010071820191018658130",118.23,5,11,56,58,"England and Wales: 1967-1975"
1945.36073754546,1996,1996-12-06,"F","L",230000,"EC2Y 8NA","E09000001","{0DC118F0-E49E-4EBF-A40E-12498A579914}","514944869962010071820191018658130",118.23,5,11,56,58,"England and Wales: 1967-1975"
8288.92835997632,2010,2010-12-14,"F","L",980000,"EC2Y 8NA","E09000001","{6D8B2254-4FA0-44F1-95FB-C23701A1ADEC}","514944869962010071820191018658130",118.23,5,11,56,58,"England and Wales: 1967-1975"
4651.94958978263,2001,2001-11-16,"F","L",550000,"EC2Y 8NA","E09000001","{464F3912-75D8-4D99-BE18-1F556E0C249F}","514944869962010071820191018658130",118.23,5,11,56,58,"England and Wales: 1967-1975"
3568.62745098039,2000,2000-06-21,"F","L",182000,"WC2A 1LS","E09000001","{E907528A-989F-4E1C-A92E-C1B268E7D913}","2ab5919054fd0925f2a272b50eb93321137094dc94592a4f5a7fd071a76296f7",51,2,11,68,80,"England and Wales: before 1900"
10294.1176470588,2024,2024-03-22,"F","L",525000,"WC2A 1LS","E09000001","{1775CCF7-68FC-38BA-E063-4704A8C05A7C}","2ab5919054fd0925f2a272b50eb93321137094dc94592a4f5a7fd071a76296f7",51,2,11,68,80,"England and Wales: before 1900"
16435.4716981132,2018,2018-09-28,"F","L",871080,"EC3R 6AP","E09000001","{7C2D06FF-A1D9-4963-E053-6B04A8C07B97}","1660223178852018090315472690080362",53,NA,11,84,84,"NO DATA!"
5281.69014084507,2005,2005-09-28,"F","L",375000,"EC2Y 8ND","E09000001","{57EFDBCE-8ECD-4D86-AA02-590350470225}","143126459222018092511545941648638",71,2,11,72,83,"England and Wales: 1967-1975"
1830.98591549296,1997,1997-04-04,"F","L",130000,"EC2Y 8ND","E09000001","{CDB51A42-3A6C-4FD7-A362-16B135658C50}","143126459222018092511545941648638",71,2,11,72,83,"England and Wales: 1967-1975"
16511.5789473684,2018,2018-11-30,"F","L",941160,"EC3R 6AP","E09000001","{80E1AA97-AA0C-7BF8-E053-6C04A8C00BF2}","1676580859062018110609423861568758",57,NA,11,84,84,"NO DATA!"
4114.58333333333,1999,1999-03-26,"F","L",395000,"EC4V 3PS","E09000001","{87309B40-5E9C-42FC-8835-66B0FBC07C23}","a148af3539131b2f21f3da4efb5a16022254cffd91605bd1c4a9689bf90860fc",96,3,11,73,87,"England and Wales: before 1900"
7510.41666666667,2006,2006-10-12,"F","L",721000,"EC4V 3PS","E09000001","{D941F933-E350-4001-8A60-B674C3F52EBD}","a148af3539131b2f21f3da4efb5a16022254cffd91605bd1c4a9689bf90860fc",96,3,11,73,87,"England and Wales: before 1900"
9676.48757943385,2021,2021-06-11,"F","L",335000,"EC1Y 0SJ","E09000001","{DBA933F9-BCEC-669D-E053-6B04A8C0AD56}","716200189142011102712033395292148",34.62,2,11,64,75,"England and Wales: 1950-1966"
7510.10976314269,2007,2007-02-09,"F","L",260000,"EC1Y 0SJ","E09000001","{CB657596-A33D-4121-AD97-5A2E5FCED340}","716200189142011102712033395292148",34.62,2,11,64,75,"England and Wales: 1950-1966"
9098.78682842288,2012,2012-02-24,"F","L",315000,"EC1Y 0SJ","E09000001","{DEB569F0-A482-4CE5-B054-7E81836E24BC}","716200189142011102712033395292148",34.62,2,11,64,75,"England and Wales: 1950-1966"
11408.4507042254,2014,2014-05-02,"F","L",810000,"EC2Y 8ND","E09000001","{D3F132BC-2A14-4176-9208-8CE2CDA94C29}","8a99d1149f47d15f307b2603cffd04cc725a1200aafea2808a4358ac126e6d7c",71,2,11,72,74,"England and Wales: 1967-1975"
1619.71830985915,1995,1995-12-01,"F","L",115000,"EC2Y 8ND","E09000001","{48DF60C4-175E-4C86-AEDF-F76E9D8515E0}","8a99d1149f47d15f307b2603cffd04cc725a1200aafea2808a4358ac126e6d7c",71,2,11,72,74,"England and Wales: 1967-1975"
4614.29247515381,2003,2003-01-28,"F","L",390000,"EC4V 3PS","E09000001","{1584338D-B849-46B0-B475-4A0C033AE616}","148891090832008101418411986968898",84.52,3,12,78,81,"England and Wales: 1996-2002"
5797.44439185992,2009,2009-05-28,"F","L",490000,"EC4V 3PS","E09000001","{94FACAD1-7DD1-4110-B195-1125BF00CC09}","148891090832008101418411986968898",84.52,3,12,78,81,"England and Wales: 1996-2002"
3726.92853762423,1999,1999-09-09,"F","L",315000,"EC4V 3PS","E09000001","{6E05D630-65F5-430C-9A29-8D7675B92403}","148891090832008101418411986968898",84.52,3,12,78,81,"England and Wales: 1996-2002"
14722.8915662651,2018,2018-07-06,"F","L",1222000,"EC3R 6AP","E09000001","{75050A84-AAEE-9A88-E053-6B04A8C02390}","1628807015832018051611342816978303",83,NA,11,86,86,"NO DATA!"
6189.01995048784,2007,2007-11-12,"F","L",425000,"EC1Y 0SJ","E09000001","{44A1B9E3-80DF-42D8-9E08-6180A79DEB7B}","634817855552011052612350690290886",68.67,3,11,58,67,"England and Wales: 1950-1966"
2883.35517693316,2000,2000-12-20,"F","L",198000,"EC1Y 0SJ","E09000001","{1A2E9392-E8DF-481F-85EB-429FF4A14810}","634817855552011052612350690290886",68.67,3,11,58,67,"England and Wales: 1950-1966"
6553.07994757536,2011,2011-09-30,"F","L",450000,"EC1Y 0SJ","E09000001","{0C7DF6B7-63F2-44B8-98CE-A00CB79AB4E1}","634817855552011052612350690290886",68.67,3,11,58,67,"England and Wales: 1950-1966"
4689.09276248726,2005,2005-10-17,"F","L",322000,"EC1Y 0SJ","E09000001","{0953DD3B-8EAD-4BD9-8359-35BE228547AB}","634817855552011052612350690290886",68.67,3,11,58,67,"England and Wales: 1950-1966"
3499.9,1998,1998-12-18,"F","L",174995,"EC4V 3PS","E09000001","{77C9B173-3779-4DE5-8F2D-A5AB0DEF13B6}","1376597999642015101913025331959518",50,2,11,78,82,"England and Wales: 1991-1995"
11200,2016,2016-02-26,"F","L",560000,"EC4V 3PS","E09000001","{2FD36065-D1C3-4BF8-E050-A8C0620562B1}","1376597999642015101913025331959518",50,2,11,78,82,"England and Wales: 1991-1995"
2543.85964912281,1999,1999-04-07,"F","L",145000,"EC4A 1BX","E09000001","{66BB29C6-B1B4-42F4-A482-64604471FCD3}","985169443452013081312380492970613",57,3,12,44,82,"England and Wales: 1900-1929"
3333.33333333333,2000,2000-05-22,"F","L",120000,"EC4A 1BX","E09000001","{B889947A-4C29-4533-9CAA-9320739464FA}","6e769aeb8c8ab8bdb4752baf2d1b4e6e5536bc97a277315541c47e43e816b4c7",36,2,11,82,84,"England and Wales: 1930-1949"
6944.44444444444,2006,2006-03-08,"F","L",250000,"EC4A 1BX","E09000001","{8EEA2AC6-57CA-453A-9F14-0DEDF3CB4259}","6e769aeb8c8ab8bdb4752baf2d1b4e6e5536bc97a277315541c47e43e816b4c7",36,2,11,82,84,"England and Wales: 1930-1949"
12157.6959395656,2013,2013-05-14,"F","L",515000,"EC4A 3DQ","E09000001","{A498E3D3-824A-41C1-A448-B0E6F8426704}","599530059022011030413585114878409",42.36,2,11,62,68,"England and Wales: before 1900"
11449.4806421152,2011,2011-05-13,"F","L",485000,"EC4A 3DQ","E09000001","{29984361-4816-48B9-8122-22AEC054E0AF}","599530059022011030413585114878409",42.36,2,11,62,68,"England and Wales: before 1900"
12340.0365630713,2017,2017-08-18,"F","L",1350000,"EC2Y 8DR","E09000001","{5A9D8B55-734E-68EB-E053-6B04A8C0D293}","616426409062011041115144585288599",109.4,4,11,80,80,"England and Wales: 1976-1982"
3308.95795246801,2000,2000-12-01,"F","L",362000,"EC2Y 8DR","E09000001","{D06BEA10-13F1-40BC-BEB3-4A14E148ECB4}","616426409062011041115144585288599",109.4,4,11,80,80,"England and Wales: 1976-1982"
1944.57491780178,1995,1995-10-20,"F","L",207000,"EC2Y 8NA","E09000001","{EA32D238-9C5D-424D-9FE2-06F47DF80560}","686396889062011110318331410678399",106.45,3,12,71,72,"England and Wales: 1967-1975"
2242.56292906178,1996,1996-06-12,"F","L",49000,"EC4A 1BX","E09000001","{2A289E9F-625A-CDC8-E050-A8C063054829}","319102250022009070217570684228011",21.85,1,12,73,86,"England and Wales: 1950-1966"
11075.5148741419,2011,2011-08-10,"F","L",242000,"EC4A 1BX","E09000001","{07170386-0610-42A3-BC77-222E2DCBE634}","319102250022009070217570684228011",21.85,1,12,73,86,"England and Wales: 1950-1966"
10800,2010,2010-05-14,"F","L",540000,"EC4A 3DQ","E09000001","{E4A65B3F-42CC-4576-B163-FE98CE8DAE1A}","d3caa071f7ec7017e5e86654e84c5097dff8796f243c7892106ea8b1c0200a0c",50,2,11,64,75,"England and Wales: 1930-1949"
12978.7234042553,2021,2021-05-14,"F","L",610000,"EC1A 7BT","E09000001","{CD5A9DCC-2371-310A-E053-6C04A8C00A1F}","426406762222020072321091971478800",47,2,12,75,76,"England and Wales: 1996-2002"
4866.1800486618,1998,1998-10-30,"F","L",360000,"EC4V 3PS","E09000001","{9454542C-519B-4BF1-8AF1-69926DA26434}","191877650022008120819325415788838",73.98,3,11,70,74,"England and Wales: before 1900"
10002.7034333604,2010,2010-04-15,"F","L",740000,"EC4V 3PS","E09000001","{29CAFD9B-E700-44AC-81C7-89AF9985150D}","191877650022008120819325415788838",73.98,3,11,70,74,"England and Wales: before 1900"
16158.75,2018,2018-06-28,"F","L",1034160,"EC3R 6AP","E09000001","{75050A84-AB2B-9A88-E053-6B04A8C02390}","1636016943112018053015330093780359",64,NA,11,85,85,"NO DATA!"
8166.66666666667,2007,2007-04-17,"F","L",367500,"EC4A 3DQ","E09000001","{9E1CDDE3-F532-4235-9E5D-3730085C07D3}","1066631959062014010614042528868864",45,1,11,65,76,"England and Wales: before 1900"
9255.30400113911,2012,2012-09-28,"F","L",650000,"EC2Y 8ND","E09000001","{1A6894A1-9EC8-4E53-AAB8-C68575D664EA}","730921299542011120720041494390538",70.23,2,12,55,56,"England and Wales: 1967-1975"
16511.5789473684,2018,2018-11-30,"F","L",941160,"EC3R 6AP","E09000001","{80E1AA97-AA00-7BF8-E053-6C04A8C00BF2}","1676677129502018110609423765180668",57,NA,11,84,84,"NO DATA!"
13436.9095108125,2018,2018-02-22,"F","L",640000,"WC2A 1LS","E09000001","{68FEB20B-C115-38DA-E053-6C04A8C051AE}","564035469032010111111151216968696",47.63,2,11,72,77,"England and Wales: before 1900"
3884.10665546924,2000,2000-07-21,"F","L",185000,"WC2A 1LS","E09000001","{89824389-8311-4AB2-B546-CB80FAA473AB}","564035469032010111111151216968696",47.63,2,11,72,77,"England and Wales: before 1900"
12975.7785467128,2013,2013-12-20,"F","L",975000,"EC4V 3PS","E09000001","{972732F6-718C-4666-A672-3AA7080A77DA}","201101405212008120819413901089651",75.14,2,11,70,74,"England and Wales: before 1900"
3859.46233697099,1998,1998-12-30,"F","L",290000,"EC4V 3PS","E09000001","{D6D841D8-F129-477C-B7E0-00815AD1FCDD}","201101405212008120819413901089651",75.14,2,11,70,74,"England and Wales: before 1900"
5696.20253164557,1999,1999-03-26,"F","L",450000,"EC4V 3PS","E09000001","{F0C1D386-8918-441D-AB5A-F94A34385FA5}","1491300535752016102517455090269849",79,3,11,73,84,"England and Wales: before 1900"
16904.7619047619,2015,2015-10-23,"F","L",355000,"EC4A 1BX","E09000001","{241A4A53-BBC7-706B-E050-A8C06205638B}","2391d3f129a180318f118a9d8325302246468d5d402d9c749c3f935a92909423",21,2,12,75,77,"England and Wales: 1950-1966"
4313.31953071084,1999,1999-09-02,"F","L",375000,"EC4V 3PS","E09000001","{5A4B9E3C-5817-48FE-9C49-AB6C93D391EF}","338929660342009080416340962510748",86.94,3,12,74,78,"England and Wales: before 1900"
11387.1635610766,2013,2013-12-19,"F","L",990000,"EC4V 3PS","E09000001","{9CF7D3CC-32D4-4235-A3D6-7D183807DDAA}","338929660342009080416340962510748",86.94,3,12,74,78,"England and Wales: before 1900"
5270.7235265932,2003,2003-11-28,"F","L",220000,"EC4A 1BX","E09000001","{C05BAF3B-EA1A-412A-BA64-D52131AAFBD4}","732703709142011121319180596499378",41.74,2,11,54,78,"England and Wales: 1930-1949"
3668.34615044639,2000,2000-06-01,"F","L",415000,"EC2Y 8DR","E09000001","{03F75DD6-219B-4C26-8D46-65B72A849D19}","100788149922011031717154686158279",113.13,1,11,34,35,"England and Wales: 1967-1975"
10607.2659771944,2013,2013-04-25,"F","L",1200000,"EC2Y 8DR","E09000001","{FFF851D3-D3FD-4806-8F08-B76F00B2CD5E}","100788149922011031717154686158279",113.13,1,11,34,35,"England and Wales: 1967-1975"
2254.04402015381,1997,1997-12-29,"F","L",255000,"EC2Y 8DR","E09000001","{A4C49131-17D8-42E7-81F2-F9ED579E0817}","100788149922011031717154686158279",113.13,1,11,34,35,"England and Wales: 1967-1975"
4409.83606557377,1999,1999-05-28,"F","L",269000,"EC4V 3PS","E09000001","{84935C87-A396-417B-8FF2-B074F6A07148}","1110337719922014032019335861618654",61,3,12,80,83,"England and Wales: 1996-2002"
12787.5,2018,2018-06-29,"F","L",1023000,"EC3R 6AP","E09000001","{75050A84-AAB0-9A88-E053-6B04A8C02390}","1623829749742018042510043657782858",80,NA,11,84,84,"NO DATA!"
10581.3193990856,2010,2010-09-13,"F","L",810000,"EC4V 3PS","E09000001","{312AFD32-AA29-471A-BBDC-B58F52F35251}","498135817212010061522152698900174",76.55,3,12,69,80,"England and Wales: 1996-2002"
5878.51077726976,1998,1998-11-27,"F","L",450000,"EC4V 3PS","E09000001","{6E34C786-BB83-4813-ADAE-9109824C5122}","498135817212010061522152698900174",76.55,3,12,69,80,"England and Wales: 1996-2002"
2804.5652173913,1996,1996-09-27,"F","L",193515,"EC1A 7BT","E09000001","{B1395B90-B5CF-4AD6-AD02-196D2E9D9AA6}","1729613951352019061722160391910667",69,3,11,79,79,"England and Wales: 1991-1995"
11594.2028985507,2020,2020-06-19,"F","L",800000,"EC1A 7BT","E09000001","{AE4D86D4-3DDD-4619-E053-6C04A8C03CD0}","1729613951352019061722160391910667",69,3,11,79,79,"England and Wales: 1991-1995"
5869.5652173913,2006,2006-09-29,"F","L",405000,"EC1A 7BT","E09000001","{0338398E-64B2-4839-AD59-D490BAEA7E98}","1729613951352019061722160391910667",69,3,11,79,79,"England and Wales: 1991-1995"
13359.375,2018,2018-06-22,"F","L",1068750,"EC3R 6AP","E09000001","{75050A84-AADF-9A88-E053-6B04A8C02390}","1623597849242018042510044156782658",80,NA,11,86,86,"NO DATA!"
12372.8813559322,2022,2022-07-01,"F","L",730000,"EC2Y 8ND","E09000001","{E53EDD2E-0481-83EC-E053-6B04A8C03A59}","320913049062019090915454014118291",59,2,12,67,69,"England and Wales: 1976-1982"
5837.97377402551,2004,2004-08-23,"F","L",325000,"EC2Y 8ND","E09000001","{86E42CC9-690A-4635-A3E7-9ED122C01A5C}","601882776752011030811221995090985",55.67,2,12,1,1,"England and Wales: 1950-1966"
16689.1228070175,2018,2018-11-30,"F","L",951280,"EC3R 6AP","E09000001","{80E1AA97-A9EB-7BF8-E053-6C04A8C00BF2}","1676443529542018110609423561180768",57,NA,11,84,84,"NO DATA!"
30600,2022,2022-08-18,"F","L",4590000,"EC3R 6AP","E09000001","{FD226035-7A39-4CB7-E053-4804A8C00430}","1633657265252018052115102691280852",150,NA,11,86,86,"NO DATA!"
1832.99389002037,1998,1998-05-08,"F","L",135000,"EC2Y 8ND","E09000001","{72DCDFE1-850D-4AAB-9763-19639C50376C}","320913040142009070806462264410488",73.65,2,12,59,59,"England and Wales: 1976-1982"
5000,2003,2003-01-13,"F","L",300000,"EC4V 3PS","E09000001","{4C362FD5-F87C-400C-9E7A-9E26080472E7}","e3d9dec1ff078ab309e251d0e8c4beddadc450cd92f8bb7f14434fe20c11b3f7",60,1,11,77,78,"England and Wales: 1996-2002"
3916.66666666667,1998,1998-10-26,"F","L",235000,"EC4V 3PS","E09000001","{B7266BF2-451E-4C22-AC5F-9D93593B0087}","e3d9dec1ff078ab309e251d0e8c4beddadc450cd92f8bb7f14434fe20c11b3f7",60,1,11,77,78,"England and Wales: 1996-2002"
5405.4054054054,2006,2006-09-14,"F","L",400000,"EC2Y 8ND","E09000001","{D1D0F825-23FC-4A9C-966B-F138545E2223}","f5f0a8195e8df14829c1a19084ae8c2877ca2aad215d2a18bd066e819d7763a9",74,3,11,72,75,"England and Wales: 1967-1975"
15762.7118644068,2018,2018-12-07,"F","L",930000,"EC3R 6AP","E09000001","{80E1AA97-AA3D-7BF8-E053-6C04A8C00BF2}","1668829599062018100514034190158568",59,NA,11,85,85,"NO DATA!"
7939.9451421972,2010,2010-04-30,"F","L",550000,"EC2Y 8ND","E09000001","{BE051395-CC83-496D-B3C0-61891A93B750}","428148399242010012808160379102838",69.27,2,11,72,74,"England and Wales: 1976-1982"
